zoom	geonameid	name	asciiname	latitude	longitude	country code	admin1 code	population
4	4930956	Boston	Boston	42.35843	-71.05977	US	MA	589141
4	5128581	New York	New York City	40.71427	-74.00597	US	NY	8008278
4	4560349	Philadelphia	Philadelphia	39.95234	-75.16379	US	PA	1517550
4	4140963	Washington	Washington	38.89511	-77.03637	US	DC	552433
4	4180439	Atlanta	Atlanta	33.749	-84.38798	US	GA	422908
4	4164138	Miami	Miami	25.77427	-80.19366	US	FL	382894
4	4887398	Chicago	Chicago	41.85003	-87.65005	US	IL	2841952
5	5206379	Pittsburgh	Pittsburgh	40.44062	-79.99589	US	PA	319494
5	4347778	Baltimore	Baltimore	39.29038	-76.61219	US	MD	610892
5	4335045	New Orleans	New Orleans	29.95465	-90.07507	US	LA	484674
5	4641239	Memphis	Memphis	35.14953	-90.04898	US	TN	650100
5	4644585	Nashville	Nashville	36.16589	-86.78444	US	TN	530852
5	5150529	Cleveland	Cleveland	41.4995	-81.69541	US	OH	449514
5	4509177	Columbus	Columbus	39.96118	-82.99879	US	OH	736836
5	4508722	Cincinnati	Cincinnati	39.162	-84.45689	US	OH	306382
5	4990729	Detroit	Detroit	42.33143	-83.04575	US	MI	951270
5	4259418	Indianapolis	Indianapolis	39.76838	-86.15804	US	IN	773283
5	5263045	Milwaukee	Milwaukee	43.0389	-87.90647	US	WI	579180
6	5089178	Manchester	Manchester	42.99564	-71.45479	US	NH	109877
6	4951788	Springfield	Springfield	42.10148	-72.58981	US	MA	152227
6	5110629	Buffalo	Buffalo	42.88645	-78.87837	US	NY	279557
6	5134086	Rochester	Rochester	43.15478	-77.61556	US	NY	211354
6	5140405	Syracuse	Syracuse	43.04812	-76.14742	US	NY	141830
6	5106834	Albany	Albany	42.65258	-73.75623	US	NY	95658
6	5224151	Providence	Providence	41.82399	-71.41283	US	RI	177595
6	4835797	Hartford	Hartford	41.76371	-72.68509	US	CT	124019
6	5282804	Bridgeport	Bridgeport	41.16704	-73.20483	US	CT	139090
6	5101798	Newark	Newark	40.73566	-74.17237	US	NJ	280123
6	5188843	Erie	Erie	42.12922	-80.08506	US	PA	99801
6	5178127	Allentown	Allentown	40.60843	-75.49018	US	PA	105519
6	4145381	Wilmington	Wilmington	39.74595	-75.54659	US	DE	71356
6	4781708	Richmond	Richmond	37.55376	-77.46026	US	VA	190886
6	4776222	Norfolk	Norfolk	36.84681	-76.28522	US	VA	234403
6	4791259	Virginia Beach	Virginia Beach	36.85293	-75.97798	US	VA	425257
6	4487042	Raleigh	Raleigh	35.7721	-78.63861	US	NC	276093
6	4464368	Durham	Durham	35.99403	-78.89862	US	NC	204734
6	4499612	Winston-Salem	Winston-Salem	36.09986	-80.24422	US	NC	193300
6	4466033	Fayetteville	Fayetteville	35.05266	-78.87836	US	NC	124775
5	4460243	Charlotte	Charlotte	35.22709	-80.84313	US	NC	598351
6	4469146	Greensboro	Greensboro	36.07264	-79.79198	US	NC	231769
6	4575352	Columbia	Columbia	34.00071	-81.03481	US	SC	116278
6	4221552	Savannah	Savannah	32.08354	-81.09983	US	GA	131510
6	4188985	Columbus	Columbus	32.46098	-84.98771	US	GA	186470
6	4180386	Athens	Athens	33.96095	-83.37794	US	GA	45734
6	4180531	Augusta	Augusta	33.47097	-81.97484	US	GA	43459
6	4160021	Jacksonville	Jacksonville	30.33218	-81.65565	US	FL	797557
6	4167147	Orlando	Orlando	28.53834	-81.37924	US	FL	207970
6	4174715	Tallahassee	Tallahassee	30.43826	-84.28073	US	FL	153583
5	4174757	Tampa	Tampa	27.94752	-82.45843	US	FL	324465
6	4171563	St. Petersburg	Saint Petersburg	27.77086	-82.67927	US	FL	246316
6	4155966	Ft. Lauderdale	Fort Lauderdale	26.12231	-80.14338	US	FL	170510
6	4049979	Birmingham	Birmingham	33.52066	-86.80249	US	AL	231621
6	4076784	Montgomery	Montgomery	32.36681	-86.29997	US	AL	198325
6	4068590	Huntsville	Huntsville	34.73037	-86.5861	US	AL	158216
6	4076598	Mobile	Mobile	30.69436	-88.04305	US	AL	190274
6	4431410	Jackson	Jackson	32.29876	-90.18481	US	MS	176696
6	4315588	Baton Rouge	Baton Rouge	30.45075	-91.15455	US	LA	223349
6	4341513	Shreveport	Shreveport	32.52515	-93.75018	US	LA	200145
6	4330145	Lafayette	Lafayette	30.22409	-92.01984	US	LA	112197
6	4119403	Little Rock	Little Rock	34.74648	-92.28959	US	AR	184217
6	4634946	Knoxville	Knoxville	35.96064	-83.92074	US	TN	172474
6	4612862	Chattanooga	Chattanooga	35.04563	-85.30968	US	TN	155554
6	4299276	Louisville	Louisville	38.25424	-85.75941	US	KY	243639
6	4297983	Lexington	Lexington	37.98869	-84.47772	US	KY	225366
6	4801859	Charleston	Charleston	38.34982	-81.63262	US	WV	50427
6	5174035	Toledo	Toledo	41.66394	-83.55521	US	OH	306974
6	5145476	Akron	Akron	41.08144	-81.51901	US	OH	208414
6	4509884	Dayton	Dayton	39.75895	-84.19161	US	OH	159134
6	4984247	Ann Arbor	Ann Arbor	42.27756	-83.74088	US	MI	113810
6	4992982	Flint	Flint	43.01253	-83.68746	US	MI	117258
6	4994358	Grand Rapids	Grand Rapids	42.96336	-85.66809	US	MI	193852
6	4998830	Lansing	Lansing	42.73254	-84.55553	US	MI	117691
6	4920423	Fort Wayne	Fort Wayne	41.1306	-85.12886	US	IN	229715
6	4926563	South Bend	South Bend	41.68338	-86.25001	US	IN	103760
6	4257227	Evansville	Evansville	37.97476	-87.55585	US	IN	115474
6	4905687	Peoria	Peoria	40.69365	-89.58899	US	IL	112936
6	4250542	Springfield	Springfield	39.80172	-89.64371	US	IL	115975
6	4907959	Rockford	Rockford	42.27113	-89.094	US	IL	152765
6	5261457	Madison	Madison	43.07305	-89.40123	US	WI	224625
6	5254962	Green Bay	Green Bay	44.51916	-88.01983	US	WI	101012
6	5192726	Harrisburg	Harrisburg	40.2737	-76.88442	US	PA	47840
4	4699066	Houston	Houston	29.76328	-95.36327	US	TX	2027712
4	4684888	Dallas	Dallas	32.78306	-96.80667	US	TX	1211704
4	5419384	Denver	Denver	39.73915	-104.9847	US	CO	554636
4	5368361	Los Angeles	Los Angeles	34.05223	-118.24368	US	CA	3694820
4	5391959	San Francisco	San Francisco	37.76746	-122.44151	US	CA	732072
4	5809844	Seattle	Seattle	47.60621	-122.33207	US	WA	569369
5	5037649	Minneapolis	Minneapolis	44.97997	-93.26384	US	MN	367773
5	4407066	St. Louis	Saint Louis	38.62727	-90.19789	US	MO	320916
5	4393217	Kansas City	Kansas City	39.09973	-94.57857	US	MO	441545
5	4726206	San Antonio	San Antonio	29.42412	-98.49363	US	TX	1256810
6	4671654	Austin	Austin	30.26715	-97.74306	US	TX	786382
5	5308655	Phoenix	Phoenix	33.44838	-112.07404	US	AZ	1321045
5	5506956	Las Vegas	Las Vegas	36.17497	-115.13722	US	NV	478434
5	5392171	San Jose	San Jose	37.33939	-121.89496	US	CA	894943
5	5391811	San Diego	San Diego	32.71533	-117.15726	US	CA	1223400
5	5746545	Portland	Portland	45.52345	-122.67621	US	OR	540513
5	5856195	Honolulu	Honolulu	21.30694	-157.85833	US	HI	371657
6	5045360	St. Paul	Saint Paul	44.94441	-93.09327	US	MN	274792
6	4853828	Des Moines	Des Moines	41.60054	-93.60911	US	IA	193180
6	4850751	Cedar Rapids	Cedar Rapids	42.00833	-91.64407	US	IA	128056
6	4409896	Springfield	Springfield	37.21533	-93.29824	US	MO	150443
6	5520993	El Paso	El Paso	31.75872	-106.48693	US	TX	563662
6	4691930	Fort Worth	Fort Worth	32.72541	-97.32085	US	TX	618119
6	4683416	Corpus Christi	Corpus Christi	27.80058	-97.39638	US	TX	277454
6	4676740	Brownsville	Brownsville	25.90175	-97.49748	US	TX	168015
6	4739526	Waco	Waco	31.54933	-97.14667	US	TX	118967
6	4672989	Beaumont	Beaumont	30.08605	-94.10185	US	TX	111485
6	5516233	Amarillo	Amarillo	35.222	-101.8313	US	TX	181766
6	4669635	Abilene	Abilene	32.44874	-99.73314	US	TX	114247
6	5525577	Lubbock	Lubbock	33.57786	-101.85517	US	TX	211387
6	4741752	Wichita Falls	Wichita Falls	33.91371	-98.49339	US	TX	101212
6	4553433	Tulsa	Tulsa	36.15398	-95.99278	US	OK	393049
6	4544349	Oklahoma City	Oklahoma City	35.46756	-97.51643	US	OK	532950
6	4281730	Wichita	Wichita	37.69224	-97.33754	US	KS	355244
6	4280539	Topeka	Topeka	39.04833	-95.67804	US	KS	121570
6	5074472	Omaha	Omaha	41.25861	-95.93779	US	NE	390007
6	5072006	Lincoln	Lincoln	40.8	-96.66696	US	NE	242072
6	5231851	Sioux Falls	Sioux Falls	43.54997	-96.70033	US	SD	140336
6	5768233	Rapid City	Rapid City	44.08054	-103.23101	US	SD	61888
6	5059163	Fargo	Fargo	46.87719	-96.7898	US	ND	92103
6	5640350	Billings	Billings	45.78329	-108.50069	US	MT	99751
6	5656882	Helena	Helena	46.59271	-112.03611	US	MT	27340
6	5586437	Boise	Boise	43.6135	-116.20345	US	ID	145987
6	5821086	Cheyenne	Cheyenne	41.13998	-104.82025	US	WY	55443
6	5417598	Colorado Springs	Colorado Springs	38.83388	-104.82136	US	CO	360890
6	5435464	Pueblo	Pueblo	38.25445	-104.60914	US	CO	104293
6	5577147	Ft. Collins	Fort Collins	40.58526	-105.08442	US	CO	129252
6	5574991	Boulder	Boulder	40.01499	-105.27055	US	CO	91521
5	5780993	Salt Lake City	Salt Lake City	40.76078	-111.89105	US	UT	178026
5	5454711	Albuquerque	Albuquerque	35.08449	-106.65114	US	NM	487378
6	5490263	Santa Fe	Santa Fe	35.68698	-105.9378	US	NM	69205
6	5318313	Tucson	Tucson	32.22174	-110.92648	US	AZ	518907
6	5511077	Reno	Reno	39.52963	-119.8138	US	NV	202142
6	5389489	Sacramento	Sacramento	38.58157	-121.4944	US	CA	467898
6	5378538	Oakland	Oakland	37.80934	-122.24886	US	CA	399484
6	5391295	Salinas	Salinas	36.67774	-121.6555	US	CA	148691
6	5350937	Fresno	Fresno	36.74773	-119.77237	US	CA	465183
6	5325738	Bakersfield	Bakersfield	35.37329	-119.01871	US	CA	291389
6	5387877	Riverside	Riverside	33.95335	-117.39616	US	CA	297554
6	5367929	Long Beach	Long Beach	33.76696	-118.18923	US	CA	482618
6	5399020	Stockton	Stockton	37.9577	-121.29078	US	CA	289580
6	5750162	Salem	Salem	44.9429	-123.0351	US	OR	146922
6	5725846	Eugene	Eugene	44.05207	-123.08675	US	OR	145208
6	5812944	Tacoma	Tacoma	47.25288	-122.44429	US	WA	196957
6	5805687	Olympia	Olympia	47.03787	-122.9007	US	WA	44916
6	5811696	Spokane	Spokane	47.65878	-117.42605	US	WA	197262
6	5879400	Anchorage	Anchorage	61.21806	-149.90028	US	AK	260283
7	4830796	Auburn	Auburn	32.60986	-85.48078	US	AL	49833
7	4058553	Decatur	Decatur	34.60593	-86.98334	US	AL	54621
7	4059102	Dothan	Dothan	31.22323	-85.39049	US	AL	61741
7	4062577	Florence	Florence	34.79981	-87.67725	US	AL	36264
7	4063619	Gadsden	Gadsden	34.01426	-86.00664	US	AL	36821
7	4074267	Madison	Madison	34.69926	-86.74833	US	AL	37652
7	4094455	Tuscaloosa	Tuscaloosa	33.20984	-87.56917	US	AL	79816
7	5861897	Fairbanks	Fairbanks	64.83778	-147.71639	US	AK	30224
7	5554072	Juneau	Juneau	58.30194	-134.41972	US	AK	30711
7	5287565	Bullhead City	Bullhead City	35.14778	-114.5683	US	AZ	37989
7	5288636	Casa Grande	Casa Grande	32.8795	-111.75735	US	AZ	32138
7	5294810	Flagstaff	Flagstaff	35.19807	-111.65127	US	AZ	57566
7	5295985	Glendale	Glendale	33.53865	-112.18599	US	AZ	240112
7	5301388	Lake Havasu City	Lake Havasu City	34.4839	-114.32245	US	AZ	54752
7	5304391	Mesa	Mesa	33.42227	-111.82264	US	AZ	396375
7	5307540	Oro Valley	Oro Valley	32.39091	-110.96649	US	AZ	37221
7	5309842	Prescott	Prescott	34.54002	-112.4685	US	AZ	40136
7	5313457	Scottsdale	Scottsdale	33.50921	-111.89903	US	AZ	202705
7	5314328	Sierra Vista	Sierra Vista	31.55454	-110.30369	US	AZ	41378
7	5322053	Yuma	Yuma	32.72532	-114.6244	US	AZ	84316
7	4106458	Conway	Conway	35.0887	-92.4421	US	AR	51524
7	4110486	Fayetteville	Fayetteville	36.06258	-94.15743	US	AR	64864
7	4111410	Fort Smith	Fort Smith	35.38592	-94.39855	US	AR	81985
7	4115412	Hot Springs	Hot Springs	34.5037	-93.05518	US	AR	37470
7	4116315	Jacksonville	Jacksonville	34.8662	-92.11015	US	AR	30520
7	4116834	Jonesboro	Jonesboro	35.8423	-90.70428	US	AR	58619
7	4126226	Pine Bluff	Pine Bluff	34.22843	-92.0032	US	AR	53217
7	4128894	Rogers	Rogers	36.33202	-94.11854	US	AR	45524
7	5323810	Anaheim	Anaheim	33.83529	-117.9145	US	CA	328014
7	5325111	Atascadero	Atascadero	35.48942	-120.67073	US	CA	27308
7	5332698	Calexico	Calexico	32.67895	-115.49888	US	CA	36389
7	5336269	Chico	Chico	39.72849	-121.83748	US	CA	70565
7	5339111	Concord	Concord	37.97798	-122.03107	US	CA	125626
7	5341704	Davis	Davis	38.54491	-121.74052	US	CA	65806
7	5342485	Delano	Delano	35.76884	-119.24705	US	CA	44757
7	5345609	El Centro	El Centro	32.792	-115.56305	US	CA	38323
7	5346827	Escondido	Escondido	33.11921	-117.08642	US	CA	137119
7	5563397	Eureka	Eureka	40.80207	-124.16367	US	CA	25626
7	5347335	Fairfield	Fairfield	38.24936	-122.03997	US	CA	105741
7	5350734	Fremont	Fremont	37.54827	-121.98857	US	CA	202615
7	5355180	Hanford	Hanford	36.32745	-119.64568	US	CA	47648
7	5357499	Hollister	Hollister	36.85245	-121.4016	US	CA	37485
7	5359446	Indio	Indio	33.72058	-116.21556	US	CA	65955
7	5367788	Lompoc	Lompoc	34.63915	-120.45794	US	CA	40957
7	5368453	Los Banos	Los Banos	37.05828	-120.84992	US	CA	33317
7	5369568	Madera	Madera	36.96134	-120.06072	US	CA	51451
7	5372253	Merced	Merced	37.30216	-120.48297	US	CA	72619
7	5373900	Modesto	Modesto	37.6391	-120.99688	US	CA	216008
7	5374361	Monterey	Monterey	36.60024	-121.89468	US	CA	30307
7	5376095	Napa	Napa	38.29714	-122.28553	US	CA	77015
7	5378771	Oceanside	Oceanside	33.19587	-117.37948	US	CA	161029
7	5380184	Oxnard	Oxnard	34.1975	-119.17705	US	CA	170358
7	5380668	Palm Springs	Palm Springs	33.8303	-116.54529	US	CA	42807
7	5380748	Palo Alto	Palo Alto	37.44188	-122.14302	US	CA	56508
7	5384471	Porterville	Porterville	36.06523	-119.01677	US	CA	44674
7	5570160	Redding	Redding	40.58654	-122.39168	US	CA	91685
7	5391710	San Bernardino	San Bernardino	34.10834	-117.28977	US	CA	202381
7	5391791	San Clemente	San Clemente	33.42697	-117.61199	US	CA	62272
7	5392323	San Luis Obispo	San Luis Obispo	35.28275	-120.65962	US	CA	44132
7	5392952	Santa Barbara	Santa Barbara	34.42083	-119.69819	US	CA	86681
7	5393049	Santa Clarita	Santa Clarita	34.39166	-118.54259	US	CA	168927
7	5393052	Santa Cruz	Santa Cruz	36.97412	-122.0308	US	CA	56124
7	5393180	Santa Maria	Santa Maria	34.95303	-120.43572	US	CA	85480
7	5393287	Santa Rosa	Santa Rosa	38.44047	-122.71443	US	CA	155118
7	5396003	Simi Valley	Simi Valley	34.26945	-118.78148	US	CA	119417
7	5401395	Temecula	Temecula	33.49364	-117.14836	US	CA	85145
7	5403191	Tracy	Tracy	37.73965	-121.42522	US	CA	83216
7	5405380	Vallejo	Vallejo	38.10409	-122.25664	US	CA	120446
7	5405878	Ventura	Ventura	34.27834	-119.29317	US	CA	96769
7	5406222	Victorville	Victorville	34.53611	-117.29116	US	CA	83496
7	5406567	Visalia	Visalia	36.33023	-119.29206	US	CA	107431
7	5410430	Woodland	Woodland	38.67852	-121.7733	US	CA	51731
7	5411015	Yuba City	Yuba City	39.14045	-121.61691	US	CA	52432
7	5412347	Aurora	Aurora	39.72943	-104.83192	US	CO	276393
7	5423573	Grand Junction	Grand Junction	39.06387	-108.55065	US	CO	45938
7	5577592	Greeley	Greeley	40.42331	-104.70913	US	CO	86875
7	5579276	Longmont	Longmont	40.16721	-105.10193	US	CO	83291
7	5579368	Loveland	Loveland	40.39776	-105.07498	US	CO	59618
7	4839292	New Britain	New Britain	41.66121	-72.77954	US	CT	71455
7	4839366	New Haven	New Haven	41.30815	-72.92816	US	CT	124922
7	4839416	New London	New London	41.35565	-72.09952	US	CT	26294
7	4839843	Norwich	Norwich	41.52426	-72.07591	US	CT	36441
7	4844309	Torrington	Torrington	41.80065	-73.12122	US	CT	35202
7	4845193	Waterbury	Waterbury	41.55815	-73.0515	US	CT	108507
7	4142290	Dover	Dover	39.15817	-75.52437	US	DE	33286
7	4148411	Boca Raton	Boca Raton	26.35869	-80.0831	US	FL	80689
7	4148533	Bonita Springs	Bonita Springs	26.33981	-81.7787	US	FL	41840
7	4148708	Bradenton	Bradenton	27.49893	-82.57482	US	FL	54608
7	4149962	Cape Coral	Cape Coral	26.56285	-81.94953	US	FL	102286
7	4151316	Clearwater	Clearwater	27.96585	-82.8001	US	FL	108064
7	4151909	Coral Springs	Coral Springs	26.27119	-80.2706	US	FL	131674
7	4152872	Daytona Beach	Daytona Beach	29.21081	-81.02283	US	FL	64661
7	4153146	Deltona	Deltona	28.90054	-81.26367	US	FL	82008
7	4155995	Fort Myers	Fort Myers	26.62168	-81.84059	US	FL	53015
7	4156018	Fort Pierce	Fort Pierce	27.44671	-80.32561	US	FL	37723
7	4156404	Gainesville	Gainesville	29.65163	-82.32483	US	FL	125684
7	4158476	Hialeah	Hialeah	25.8576	-80.27811	US	FL	224840
7	4158928	Hollywood	Hollywood	26.0112	-80.14949	US	FL	144821
7	4159050	Homestead	Homestead	25.46872	-80.47756	US	FL	35379
7	4160812	Key West	Key West	24.5557	-81.78259	US	FL	24646
7	4160983	Kissimmee	Kissimmee	28.30468	-81.41667	US	FL	63685
7	4161438	Lakeland	Lakeland	28.03947	-81.9498	US	FL	90761
7	4163971	Melbourne	Melbourne	28.08363	-80.60811	US	FL	76326
7	4164092	Merritt Island	Merritt Island	28.53917	-80.672	US	FL	36090
7	4166673	Ocala	Ocala	29.1872	-82.14009	US	FL	49558
7	4167499	Palm Bay	Palm Bay	28.03446	-80.58866	US	FL	79413
7	4167538	Palm Coast	Palm Coast	29.58497	-81.20784	US	FL	41483
7	4167694	Panama City	Panama City	30.15881	-85.66021	US	FL	37633
7	4168228	Pensacola	Pensacola	30.42131	-87.21691	US	FL	56255
7	4169130	Port Charlotte	Port Charlotte	26.97617	-82.09064	US	FL	49333
7	4169171	Port St. Lucie	Port Saint Lucie	27.29393	-80.35033	US	FL	119371
7	4172086	Sanford	Sanford	28.80055	-81.27312	US	FL	45289
7	4172131	Sarasota	Sarasota	27.33643	-82.53065	US	FL	53327
7	4173838	Spring Hill	Spring Hill	28.47688	-82.52546	US	FL	69078
7	4175437	Titusville	Titusville	28.61222	-80.80755	US	FL	42700
7	4177887	West Palm Beach	West Palm Beach	26.71534	-80.05337	US	FL	82103
7	4178552	Winter Haven	Winter Haven	28.02224	-81.73286	US	FL	27938
7	4179320	Albany	Albany	31.57851	-84.15574	US	GA	75794
7	4190581	Dalton	Dalton	34.7698	-84.97022	US	GA	31598
7	4196586	Gainesville	Gainesville	34.29788	-83.82407	US	GA	33297
7	4200671	Hinesville	Hinesville	31.84688	-81.59595	US	GA	28066
7	4204230	Lagrange	La Grange	33.03929	-85.03133	US	GA	25998
7	4207400	Macon	Macon	32.84069	-83.6324	US	GA	94273
7	4207783	Marietta	Marietta	33.9526	-84.54993	US	GA	61360
7	4219762	Rome	Rome	34.25704	-85.16467	US	GA	35452
7	4228147	Valdosta	Valdosta	30.8327	-83.27849	US	GA	45661
7	4229476	Warner Robbins	Warner Robins	32.62098	-83.5999	US	GA	57764
7	5855927	Hilo	Hilo	19.72972	-155.09	US	HI	43050
7	5587698	Caldwell	Caldwell	43.66294	-116.68736	US	ID	34330
7	5589173	Coeur d’Alene	Coeur d'Alene	47.67768	-116.78047	US	ID	34514
7	5596475	Idaho Falls	Idaho Falls	43.46658	-112.03414	US	ID	52175
7	5598538	Lewiston	Lewiston	46.41655	-117.01766	US	ID	30904
7	5601933	Nampa	Nampa	43.54072	-116.56346	US	ID	73064
7	5604045	Pocatello	Pocatello	42.8713	-112.44553	US	ID	50656
7	5610810	Twin Falls	Twin Falls	42.56297	-114.46087	US	ID	38602
7	4883817	Aurora	Aurora	41.76058	-88.32007	US	IL	174276
7	4233813	Belleville	Belleville	38.52005	-89.98399	US	IL	40919
7	4885164	Bloomington	Bloomington	40.4842	-88.99369	US	IL	70706
7	4887158	Champaign	Champaign	40.11642	-88.24338	US	IL	75670
7	4889426	Danville	Danville	40.12448	-87.63002	US	IL	32587
7	4236895	Decatur	Decatur	39.84031	-88.9548	US	IL	77868
7	4889553	DeKalb	DeKalb	41.92947	-88.75036	US	IL	43383
7	4890864	Elgin	Elgin	42.03725	-88.28119	US	IL	98586
7	4891382	Evanston	Evanston	42.04114	-87.69006	US	IL	75311
7	4893171	Freeport	Freeport	42.29669	-89.62123	US	IL	25619
7	4893392	Galesburg	Galesburg	40.94782	-90.37124	US	IL	32094
7	4898015	Joliet	Joliet	41.52503	-88.08173	US	IL	134957
7	4898182	Kankakee	Kankakee	41.12003	-87.86115	US	IL	26623
7	4903279	Naperville	Naperville	41.78586	-88.14729	US	IL	143850
7	4905599	Pekin	Pekin	40.56754	-89.64066	US	IL	32743
7	4247703	Quincy	Quincy	39.9356	-91.40987	US	IL	39731
7	4915734	Waukegan	Waukegan	42.36363	-87.84479	US	IL	92695
7	4917592	Anderson	Anderson	40.10532	-85.68025	US	IN	57496
7	4254679	Bloomington	Bloomington	39.16532	-86.52639	US	IN	71253
7	4256038	Columbus	Columbus	39.20144	-85.92138	US	IN	39395
7	4919987	Elkhart	Elkhart	41.68199	-85.97667	US	IN	51400
7	4920607	Gary	Gary	41.59337	-87.34643	US	IN	97966
7	4920808	Goshen	Goshen	41.58227	-85.83444	US	IN	30045
7	4922388	Kokomo	Kokomo	40.48643	-86.1336	US	IN	46227
7	4922462	Lafayette	Lafayette	40.4167	-86.87529	US	IN	62231
7	4923210	Marion	Marion	40.55837	-85.65914	US	IN	30201
7	4923531	Michigan City	Michigan City	41.70754	-86.89503	US	IN	31903
7	4924006	Muncie	Muncie	40.19338	-85.38636	US	IN	65327
7	4263681	Richmond	Richmond	39.82894	-84.89024	US	IN	37631
7	4265737	Terre Haute	Terre Haute	39.4667	-87.41391	US	IN	57063
7	4846834	Ames	Ames	42.03471	-93.61994	US	IA	56606
7	4849826	Burlington	Burlington	40.80754	-91.11292	US	IA	25608
7	4852022	Clinton	Clinton	41.84447	-90.18874	US	IA	27772
7	4853423	Davenport	Davenport	41.52364	-90.57764	US	IA	100827
7	4854529	Dubuque	Dubuque	42.50056	-90.66457	US	IA	57185
7	4857486	Fort Dodge	Fort Dodge	42.49747	-94.16802	US	IA	26879
7	4862034	Iowa City	Iowa City	41.66113	-91.53017	US	IA	64170
7	4866371	Marshalltown	Marshalltown	42.04943	-92.90798	US	IA	25554
7	4866445	Mason City	Mason City	43.15357	-93.20104	US	IA	27802
7	4876523	Sioux City	Sioux City	42.49999	-96.40031	US	IA	83248
7	4880889	Waterloo	Waterloo	42.49276	-92.34296	US	IA	65836
7	5445298	Dodge City	Dodge City	37.7528	-100.01708	US	KS	25932
7	4271086	Emporia	Emporia	38.4039	-96.18166	US	KS	26545
7	5445439	Garden City	Garden City	37.97169	-100.87266	US	KS	26425
7	4273299	Hutchinson	Hutchinson	38.06084	-97.92977	US	KS	40596
7	4273837	Kansas City	Kansas City	39.11417	-94.62746	US	KS	146866
7	4274277	Lawrence	Lawrence	38.97167	-95.23525	US	KS	83314
7	4274305	Leavenworth	Leavenworth	39.31111	-94.92246	US	KS	34880
7	4274994	Manhattan	Manhattan	39.18361	-96.57167	US	KS	45629
7	4276614	Olathe	Olathe	38.8814	-94.81913	US	KS	113647
7	4276873	Overland Park	Overland Park	38.98223	-94.67079	US	KS	149080
7	4278890	Salina	Salina	38.84028	-97.61142	US	KS	45723
7	4285268	Bowling Green	Bowling Green	36.99032	-86.4436	US	KY	51558
7	4288809	Covington	Covington	39.08367	-84.50855	US	KY	43370
7	4292188	Frankfort	Frankfort	38.20091	-84.87328	US	KY	27051
7	4294494	Henderson	Henderson	37.83615	-87.59001	US	KY	27495
7	4295251	Hopkinsville	Hopkinsville	36.8656	-87.48862	US	KY	27656
7	4303436	Owensboro	Owensboro	37.77422	-87.11333	US	KY	54478
7	4048662	Paducah	Paducah	37.08339	-88.60005	US	KY	26307
7	4305974	Richmond	Richmond	37.74786	-84.29465	US	KY	30697
7	4314550	Alexandria	Alexandria	31.31129	-92.44514	US	LA	45187
7	4328010	Houma	Houma	29.59577	-90.71953	US	LA	31800
7	4330236	Lake Charles	Lake Charles	30.21309	-93.2044	US	LA	70309
7	4333669	Monroe	Monroe	32.50931	-92.1193	US	LA	51625
7	4334971	New Iberia	New Iberia	30.00354	-91.81873	US	LA	32430
7	4341727	Slidell	Slidell	30.27519	-89.78117	US	LA	27799
7	4957003	Augusta	Augusta	44.31062	-69.77949	US	ME	18560
7	4957280	Bangor	Bangor	44.80118	-68.77781	US	ME	31473
7	4969398	Lewiston	Lewiston	44.10035	-70.21478	US	ME	35690
7	4975802	Portland	Portland	43.66147	-70.25533	US	ME	63142
7	4347242	Annapolis	Annapolis	38.97845	-76.49218	US	MD	36252
7	4352053	Columbia	Columbia	39.24038	-76.83942	US	MD	96201
7	4355585	Frederick	Frederick	39.41427	-77.41054	US	MD	57297
7	4357141	Hagerstown	Hagerstown	39.64176	-77.71999	US	MD	37313
7	4367734	St. Charles	Saint Charles	38.60317	-76.93858	US	MD	36376
7	4929771	Barnstable	Barnstable	41.70011	-70.29947	US	MA	47821
7	4931429	Brockton	Brockton	42.08343	-71.01838	US	MA	94881
7	4936159	Fall River	Fall River	41.70149	-71.15505	US	MA	93000
7	4941720	Lawrence	Lawrence	42.70704	-71.16311	US	MA	72609
7	4942618	Lowell	Lowell	42.63342	-71.31617	US	MA	103469
7	4945121	New Bedford	New Bedford	41.63622	-70.9342	US	MA	94083
7	4947459	Pittsfield	Pittsfield	42.45008	-73.24538	US	MA	44174
7	4956184	Worcester	Worcester	42.26259	-71.80229	US	MA	177216
7	4985153	Battle Creek	Battle Creek	42.32115	-85.17971	US	MI	54088
7	4985180	Bay City	Bay City	43.59447	-83.88886	US	MI	34568
7	4996248	Holland	Holland	42.78752	-86.10893	US	MI	34544
7	4997384	Jackson	Jackson	42.24587	-84.40135	US	MI	34416
7	4997787	Kalamazoo	Kalamazoo	42.29171	-85.58723	US	MI	74138
7	4999837	Livonia	Livonia	42.36837	-83.35271	US	MI	98218
7	5000947	Marquette	Marquette	46.54354	-87.39542	US	MI	20831
7	5001929	Midland	Midland	43.61558	-84.24721	US	MI	42400
7	5002714	Mount Pleasant	Mount Pleasant	43.59781	-84.76751	US	MI	25281
7	5003132	Muskegon	Muskegon	43.23418	-86.24839	US	MI	40112
7	5006166	Pontiac	Pontiac	42.63892	-83.29105	US	MI	67994
7	5006233	Port Huron	Port Huron	42.97086	-82.42491	US	MI	30978
7	5007989	Saginaw	Saginaw	43.41947	-83.95081	US	MI	57536
7	5009004	Sault Ste. Marie	Sault Sainte Marie	46.4953	-84.34532	US	MI	16542
7	5014051	Warren	Warren	42.47754	-83.0277	US	MI	133517
